order_id,order_date,ship_date,customer,manufactory,product_name,segment,category,subcategory,region,zip,city,state,country,discount,profit,quantity,sales,profit_margin,profit_binary,revenue,revenue_per_unit,profit_per_unit,discount_amount,sales_without_discount
US-2021-133585,2020-03-01,2020-03-04,Craig Molinari,Atlantic,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Corporate,Furniture,Bookcases,Central,77070,Houston,Texas,United States,0.32,-36.1176,6,1227.9984,-0.029411765,0,1264.116,210.686,-6.0196000000000005,392.95948799999996,1805.88
US-2021-133585,2020-03-01,2020-03-04,Craig Molinari,Panasonic,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Corporate,Office Supplies,Art,Central,77070,Houston,Texas,United States,0.2,6.2244,2,55.328,0.1125,1,49.1036,24.5518,3.1122,11.065600000000002,69.16
US-2021-153325,2020-03-01,2020-03-02,Shui Tom,XtraLife,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Consumer,Office Supplies,Binders,South,31204,Macon,Georgia,United States,0.0,27.0112,4,58.72,0.46,1,31.7088,7.9272,6.7528,0.0,58.72
US-2021-105970,2020-03-02,2020-03-07,Pete Armstrong,Other,50 Colored Long Pencils,Home Office,Office Supplies,Art,Central,47374,Richmond,Indiana,United States,0.0,2.6416,1,10.16,0.26,1,7.5184,7.5184,2.6416,0.0,10.16
US-2021-105970,2020-03-02,2020-03-07,Pete Armstrong,Other,Brown Kraft Recycled Envelopes,Home Office,Office Supplies,Envelopes,Central,47374,Richmond,Indiana,United States,0.0,50.94,6,101.88,0.5,1,50.94,8.49,8.49,0.0,101.88
US-2021-110457,2020-03-02,2020-03-06,Dave Kipp,Hon,Hon Racetrack Conference Tables,Consumer,Furniture,Tables,West,98103,Seattle,Washington,United States,0.0,165.3813,3,787.53,0.21,1,622.1487,207.38289999999998,55.127100000000006,0.0,787.53
US-2021-109001,2020-03-05,2020-03-09,Katherine Nockton,Avery,Avery Round Ring Poly Binders,Corporate,Office Supplies,Binders,East,19120,Philadelphia,Pennsylvania,United States,0.7,-1.7892,3,2.556,-0.7,0,4.3452,1.4484000000000001,-0.5963999999999999,1.7892,8.52
US-2021-109001,2020-03-05,2020-03-09,Katherine Nockton,Sony,Sony 16GB Class 10 Micro SDHC R40 Memory Card,Corporate,Technology,Accessories,East,19120,Philadelphia,Pennsylvania,United States,0.2,-1.289,1,10.312,-0.125,0,11.600999999999999,11.600999999999999,-1.289,2.0624,12.889999999999999
US-2021-109001,2020-03-05,2020-03-09,Katherine Nockton,Samsung,Samsung Convoy 3,Corporate,Technology,Phones,East,19120,Philadelphia,Pennsylvania,United States,0.4,-93.2316,7,466.158,-0.2,0,559.3896,79.91279999999999,-13.3188,186.46320000000003,776.9300000000001
US-2021-109512,2020-03-05,2020-03-05,Luke Foster,Global,"Global Value Mid-Back Manager's Chair, Gray",Consumer,Furniture,Chairs,East,10011,New York City,New York,United States,0.1,63.9345,7,383.607,0.166666667,1,319.6725,45.667500000000004,9.1335,38.3607,426.23
US-2021-109512,2020-03-05,2020-03-05,Luke Foster,Staple envelope,Staple envelope,Consumer,Office Supplies,Envelopes,East,10011,New York City,New York,United States,0.0,14.67,3,29.34,0.5,1,14.67,4.89,4.89,0.0,29.34
US-2021-109512,2020-03-05,2020-03-05,Luke Foster,Fellowes,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Consumer,Office Supplies,Storage,East,10011,New York City,New York,United States,0.0,67.608,4,563.4,0.12,1,495.792,123.948,16.902,0.0,563.4
US-2021-120320,2020-03-05,2020-03-09,Mike Vittorini,Cisco,Cisco SPA525G2 IP Phone - Wireless,Consumer,Technology,Phones,Central,77036,Houston,Texas,United States,0.2,2.394,2,31.92,0.075,1,29.526000000000003,14.763000000000002,1.197,6.384,39.9
US-2021-125185,2020-03-05,2020-03-07,Alan Haines,Other,"Situations Contoured Folding Chairs, 4/Set",Corporate,Furniture,Chairs,East,18018,Bethlehem,Pennsylvania,United States,0.3,-7.098,2,99.372,-0.071428571,0,106.47,53.235,-3.549,29.8116,141.96
US-2021-125185,2020-03-05,2020-03-07,Alan Haines,Other,36X48 HARDFLOOR CHAIRMAT,Corporate,Furniture,Furnishings,East,18018,Bethlehem,Pennsylvania,United States,0.2,-5.4548,2,33.568,-0.1625,0,39.0228,19.5114,-2.7274,6.7136,41.959999999999994
US-2021-140221,2020-03-05,2020-03-09,Maribeth Schnelling,Eldon,Eldon Wave Desk Accessories,Consumer,Furniture,Furnishings,Central,60653,Chicago,Illinois,United States,0.6,-1.8848,2,4.712,-0.4,0,6.5968,3.2984,-0.9424,2.8272,11.78
US-2021-140221,2020-03-05,2020-03-09,Maribeth Schnelling,Avanti,Avanti 4.4 Cu. Ft. Refrigerator,Consumer,Office Supplies,Appliances,Central,60653,Chicago,Illinois,United States,0.8,-470.548,5,180.98,-2.6,0,651.528,130.3056,-94.1096,144.784,904.9000000000002
US-2021-140221,2020-03-05,2020-03-09,Maribeth Schnelling,Other,"Performers Binder/Pad Holder, Black",Consumer,Office Supplies,Binders,Central,60653,Chicago,Illinois,United States,0.8,-16.818,2,11.212,-1.5,0,28.03,14.015,-8.409,8.9696,56.06000000000001
US-2021-140221,2020-03-05,2020-03-09,Maribeth Schnelling,Other,"Companion Letter/Legal File, Black",Consumer,Office Supplies,Storage,Central,60653,Chicago,Illinois,United States,0.2,6.0416,2,60.416,0.1,1,54.374399999999994,27.187199999999997,3.0208,12.0832,75.52
US-2021-151785,2020-03-05,2020-03-10,Jennifer Jackson,OIC,Binder Clips by OIC,Consumer,Office Supplies,Fasteners,Central,60623,Chicago,Illinois,United States,0.2,2.4864,6,7.104,0.35,1,4.6175999999999995,0.7696,0.41440000000000005,1.4208,8.879999999999999
US-2021-153108,2020-03-05,2020-03-09,Sarah Foster,Staple holder,Staple holder,Consumer,Office Supplies,Appliances,Central,47362,New Castle,Indiana,United States,0.0,16.3863,7,60.69,0.27,1,44.3037,6.3290999999999995,2.3409,0.0,60.69
US-2021-153108,2020-03-05,2020-03-09,Sarah Foster,Other,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Consumer,Technology,Phones,Central,47362,New Castle,Indiana,United States,0.0,6.6976,2,23.92,0.28,1,17.2224,8.6112,3.3488,0.0,23.92
US-2021-142944,2020-03-06,2020-03-11,John Lucas,Deflect-o,Deflect-o Glass Clear Studded Chair Mats,Consumer,Furniture,Furnishings,West,94122,San Francisco,California,United States,0.0,95.7572,7,435.26,0.22,1,339.5028,48.5004,13.679599999999999,0.0,435.26
US-2021-142944,2020-03-06,2020-03-11,John Lucas,Canon,Canon PC1060 Personal Laser Copier,Consumer,Technology,Copiers,West,94122,San Francisco,California,United States,0.2,377.9946,2,1119.984,0.3375,1,741.9893999999999,370.99469999999997,188.9973,223.9968,1399.9799999999998
US-2021-146255,2020-03-07,2020-03-10,Eugene Moren,GBC,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Home Office,Office Supplies,Binders,East,19711,Newark,Delaware,United States,0.0,14.9156,2,30.44,0.49,1,15.524400000000002,7.762200000000001,7.4578,0.0,30.44
US-2021-146255,2020-03-07,2020-03-10,Eugene Moren,Wilson Jones,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,Home Office,Office Supplies,Binders,East,19711,Newark,Delaware,United States,0.0,33.2544,2,69.28,0.48,1,36.025600000000004,18.012800000000002,16.6272,0.0,69.28
US-2021-146255,2020-03-07,2020-03-10,Eugene Moren,Microsoft,Microsoft Sculpt Comfort Mouse,Home Office,Technology,Accessories,East,19711,Newark,Delaware,United States,0.0,52.734,3,119.85,0.44,1,67.11599999999999,22.371999999999996,17.578,0.0,119.85
US-2021-146255,2020-03-07,2020-03-10,Eugene Moren,LG,LG G3,Home Office,Technology,Phones,East,19711,Newark,Delaware,United States,0.0,170.5113,3,587.97,0.29,1,417.4587,139.15290000000002,56.8371,0.0,587.97
US-2021-105627,2020-03-08,2020-03-12,Dana Kaydos,Rush,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",Consumer,Furniture,Bookcases,Central,53142,Kenosha,Wisconsin,United States,0.0,97.4586,3,512.94,0.19,1,415.48140000000006,138.49380000000002,32.486200000000004,0.0,512.94
US-2021-105627,2020-03-08,2020-03-12,Dana Kaydos,Hon,Hon Mobius Operator's Chair,Consumer,Furniture,Chairs,Central,53142,Kenosha,Wisconsin,United States,0.0,189.4046,7,860.93,0.22,1,671.5254,95.9322,27.057799999999997,0.0,860.93
US-2021-105627,2020-03-08,2020-03-12,Dana Kaydos,Deflect-o,Deflect-o Glass Clear Studded Chair Mats,Consumer,Furniture,Furnishings,Central,53142,Kenosha,Wisconsin,United States,0.0,82.0776,6,373.08,0.22,1,291.00239999999997,48.50039999999999,13.6796,0.0,373.08
US-2021-105627,2020-03-08,2020-03-12,Dana Kaydos,Boston,Boston 1900 Electric Pencil Sharpener,Consumer,Office Supplies,Art,Central,53142,Kenosha,Wisconsin,United States,0.0,4.494,1,14.98,0.3,1,10.486,10.486,4.494,0.0,14.98
US-2021-105627,2020-03-08,2020-03-12,Dana Kaydos,Nortel,Nortel Meridian M3904 Professional Digital phone,Consumer,Technology,Phones,Central,53142,Kenosha,Wisconsin,United States,0.0,223.2855,5,769.95,0.29,1,546.6645000000001,109.33290000000002,44.6571,0.0,769.95
US-2021-107741,2020-03-08,2020-03-10,Fred Chung,Dixon,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Corporate,Office Supplies,Art,West,81001,Pueblo,Colorado,United States,0.2,0.8946,1,3.408,0.2625,1,2.5134,2.5134,0.8946,0.6816,4.26
US-2021-132136,2020-03-08,2020-03-12,Frank Olsen,Avery,Avery Premier Heavy-Duty Binder with Round Locking Rings,Consumer,Office Supplies,Binders,Central,60623,Chicago,Illinois,United States,0.8,-14.5656,3,8.568,-1.7,0,23.1336,7.711200000000001,-4.8552,6.8544,42.84000000000001
US-2021-160213,2020-03-08,2020-03-13,Anthony Rawles,Xerox,Xerox 1997,Corporate,Office Supplies,Paper,East,11561,Long Beach,New York,United States,0.0,9.3312,3,19.44,0.48,1,10.1088,3.3696,3.1104000000000003,0.0,19.44
US-2021-110345,2020-03-09,2020-03-11,Toby Gnade,Avery,Avery 514,Consumer,Office Supplies,Labels,South,27604,Raleigh,North Carolina,United States,0.2,1.6704,2,4.608,0.3625,1,2.9375999999999998,1.4687999999999999,0.8352,0.9216,5.759999999999999
US-2021-123155,2020-03-09,2020-03-12,Noel Staavos,Maxell,Maxell 4.7GB DVD-R,Corporate,Technology,Accessories,Central,78207,San Antonio,Texas,United States,0.2,29.799,5,113.52,0.2625,1,83.721,16.7442,5.9597999999999995,22.704,141.89999999999998
US-2021-123155,2020-03-09,2020-03-12,Noel Staavos,Panasonic,Panasonic KX T7736-B Digital phone,Corporate,Technology,Phones,Central,78207,San Antonio,Texas,United States,0.2,22.4925,3,359.88,0.0625,1,337.3875,112.46249999999999,7.4975,71.976,449.84999999999997
US-2021-118906,2020-03-10,2020-03-10,Ken Black,Other,Pizazz Global Quick File,Corporate,Office Supplies,Storage,East,20735,Clinton,Maryland,United States,0.0,25.1496,6,89.82,0.28,1,64.6704,10.7784,4.1916,0.0,89.82
US-2021-146829,2020-03-10,2020-03-10,Toby Swindell,Acco,Acco Suede Grain Vinyl Round Ring Binder,Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,United States,0.8,-1.8904,2,1.112,-1.7,0,3.0024,1.5012,-0.9452,0.8896000000000002,5.560000000000001
US-2021-128083,2020-03-12,2020-03-17,Edward Becker,Other,Acrylic Self-Standing Desk Frames,Corporate,Furniture,Furnishings,South,33317,Plantation,Florida,United States,0.2,1.4418,3,6.408,0.225,1,4.966200000000001,1.6554000000000002,0.48059999999999997,1.2816,8.01
US-2021-128083,2020-03-12,2020-03-17,Edward Becker,Eldon,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",Corporate,Furniture,Furnishings,South,33317,Plantation,Florida,United States,0.2,3.86,4,30.88,0.125,1,27.02,6.755,0.965,6.176,38.599999999999994
US-2021-128083,2020-03-12,2020-03-17,Edward Becker,Other,Convenience Packs of Business Envelopes,Corporate,Office Supplies,Envelopes,South,33317,Plantation,Florida,United States,0.2,2.9322,3,8.688,0.3375,1,5.755800000000001,1.9186000000000003,0.9773999999999999,1.7376000000000003,10.86
US-2021-148705,2020-03-12,2020-03-18,Evan Bailliet,Avery,Avery 518,Consumer,Office Supplies,Labels,South,28205,Charlotte,North Carolina,United States,0.2,1.764,2,5.04,0.35,1,3.276,1.638,0.882,1.008,6.3
US-2021-114237,2020-03-13,2020-03-15,Marc Crier,SAFCO,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",Consumer,Furniture,Bookcases,West,98103,Seattle,Washington,United States,0.0,39.7488,2,141.96,0.28,1,102.2112,51.1056,19.8744,0.0,141.96
US-2021-139675,2020-03-13,2020-03-18,Nicole Fjeld,Global,Global Deluxe High-Back Manager's Chair,Home Office,Furniture,Chairs,West,95928,Chico,California,United States,0.2,102.9528,4,915.136,0.1125,1,812.1831999999999,203.04579999999999,25.7382,183.0272,1143.9199999999998
US-2021-139675,2020-03-13,2020-03-18,Nicole Fjeld,Dana,Dana Halogen Swing-Arm Architect Lamp,Home Office,Furniture,Furnishings,West,95928,Chico,California,United States,0.0,91.7728,8,327.76,0.28,1,235.98719999999997,29.498399999999997,11.4716,0.0,327.76
US-2021-163587,2020-03-14,2020-03-18,Emily Phan,GBC,GBC DocuBind TL200 Manual Binding Machine,Consumer,Office Supplies,Binders,East,3820,Dover,New Hampshire,United States,0.0,315.8118,3,671.94,0.47,1,356.12820000000005,118.70940000000002,105.2706,0.0,671.94
US-2021-163587,2020-03-14,2020-03-18,Emily Phan,Avery,Avery 476,Consumer,Office Supplies,Labels,East,3820,Dover,New Hampshire,United States,0.0,7.5992,4,16.52,0.46,1,8.9208,2.2302,1.8998,0.0,16.52
US-2021-167479,2020-03-14,2020-03-19,Arianne Irving,Xerox,Xerox 223,Consumer,Office Supplies,Paper,West,95661,Roseville,California,United States,0.0,9.3312,3,19.44,0.48,1,10.1088,3.3696,3.1104000000000003,0.0,19.44
US-2021-155124,2020-03-15,2020-03-21,Karen Seio,Other,"SmartStand Mobile Device Holder, Assorted Colors",Corporate,Technology,Phones,West,84043,Lehi,Utah,United States,0.2,1.6776,3,16.776,0.1,1,15.0984,5.0328,0.5592,3.3552,20.97
US-2021-112116,2020-03-16,2020-03-18,Jeremy Ellison,KI,KI Adjustable-Height Table,Consumer,Furniture,Tables,West,98103,Seattle,Washington,United States,0.0,44.7096,2,171.96,0.26,1,127.25040000000001,63.62520000000001,22.3548,0.0,171.96
US-2021-134257,2020-03-16,2020-03-19,Maurice Satty,Other,Colored Envelopes,Consumer,Office Supplies,Envelopes,South,36830,Auburn,Alabama,United States,0.0,3.3948,2,7.38,0.46,1,3.9852,1.9926,1.6974,0.0,7.38
US-2021-134257,2020-03-16,2020-03-19,Maurice Satty,Other,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Consumer,Office Supplies,Labels,South,36830,Auburn,Alabama,United States,0.0,240.8595,5,491.55,0.49,1,250.69050000000001,50.1381,48.1719,0.0,491.55
US-2021-144722,2020-03-16,2020-03-23,Monica Federle,Howard Miller,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Corporate,Furniture,Furnishings,West,90036,Los Angeles,California,United States,0.0,18.1146,1,43.13,0.42,1,25.015400000000003,25.015400000000003,18.1146,0.0,43.13
US-2021-145352,2020-03-16,2020-03-22,Christopher Martinez,Rogers,Rogers Handheld Barrel Pencil Sharpener,Consumer,Office Supplies,Art,South,30318,Atlanta,Georgia,United States,0.0,0.7398,1,2.74,0.27,1,2.0002000000000004,2.0002000000000004,0.7398,0.0,2.74
US-2021-145352,2020-03-16,2020-03-22,Christopher Martinez,Newell,Newell 344,Consumer,Office Supplies,Art,South,30318,Atlanta,Georgia,United States,0.0,2.1684,3,8.34,0.26,1,6.1716,2.0572,0.7228,0.0,8.34
US-2021-145352,2020-03-16,2020-03-22,Christopher Martinez,Fellowes,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Consumer,Office Supplies,Binders,South,30318,Atlanta,Georgia,United States,0.0,3177.475,5,6354.95,0.5,1,3177.475,635.495,635.495,0.0,6354.95
US-2021-145352,2020-03-16,2020-03-22,Christopher Martinez,Other,Personal File Boxes with Fold-Down Carry Handle,Consumer,Office Supplies,Storage,South,30318,Atlanta,Georgia,United States,0.0,11.685,3,46.74,0.25,1,35.055,11.685,3.895,0.0,46.74
US-2021-150231,2020-03-16,2020-03-20,Jim Kriz,Avery,Avery Hi-Liter Smear-Safe Highlighters,Home Office,Office Supplies,Art,East,10009,New York City,New York,United States,0.0,6.3072,3,17.52,0.36,1,11.2128,3.7376,2.1024,0.0,17.52
US-2021-153906,2020-03-16,2020-03-20,Michael Stewart,Plantronics,Plantronics MX500i Earset,Corporate,Technology,Phones,East,10009,New York City,New York,United States,0.0,2.577,2,85.9,0.03,1,83.32300000000001,41.661500000000004,1.2885,0.0,85.9
US-2021-110632,2020-03-17,2020-03-22,Harold Ryan,Tenex,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Corporate,Office Supplies,Storage,East,10009,New York City,New York,United States,0.0,9.1314,2,33.82,0.27,1,24.6886,12.3443,4.5657,0.0,33.82
US-2021-110632,2020-03-17,2020-03-22,Harold Ryan,KeyTronic,KeyTronic KT800P2 - Keyboard - Black,Corporate,Technology,Accessories,East,10009,New York City,New York,United States,0.0,2.7036,1,15.02,0.18,1,12.3164,12.3164,2.7036,0.0,15.02
US-2021-111829,2020-03-19,2020-03-20,Fred Hopkins,Other,Multicolor Computer Printout Paper,Corporate,Office Supplies,Paper,West,98115,Seattle,Washington,United States,0.0,100.656,2,209.7,0.48,1,109.04399999999998,54.52199999999999,50.328,0.0,209.7
US-2021-111829,2020-03-19,2020-03-20,Fred Hopkins,Other,Deluxe Rollaway Locking File with Drawer,Corporate,Office Supplies,Storage,West,98115,Seattle,Washington,United States,0.0,349.3392,3,1247.64,0.28,1,898.3008000000001,299.4336,116.4464,0.0,1247.64
US-2021-111829,2020-03-19,2020-03-20,Fred Hopkins,Canon,Canon PC940 Copier,Corporate,Technology,Copiers,West,98115,Seattle,Washington,United States,0.0,1480.4671,7,3149.93,0.47,1,1669.4628999999998,238.49469999999997,211.49530000000001,0.0,3149.93
US-2021-113110,2020-03-19,2020-03-23,Berenike Kampe,GBC,GBC Imprintable Covers,Consumer,Office Supplies,Binders,West,92404,San Bernardino,California,United States,0.2,6.3684,2,17.568,0.3625,1,11.1996,5.5998,3.1842,3.5136000000000003,21.96
US-2021-113110,2020-03-19,2020-03-23,Berenike Kampe,Universal,Self-Adhesive Address Labels for Typewriters by Universal,Consumer,Office Supplies,Labels,West,92404,San Bernardino,California,United States,0.0,6.8714,2,14.62,0.47,1,7.748599999999999,3.8742999999999994,3.4357,0.0,14.62
US-2021-113110,2020-03-19,2020-03-23,Berenike Kampe,Wirebound,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",Consumer,Office Supplies,Paper,West,92404,San Bernardino,California,United States,0.0,19.6686,6,40.14,0.49,1,20.4714,3.4118999999999997,3.2781000000000002,0.0,40.14
US-2021-113110,2020-03-19,2020-03-23,Berenike Kampe,Acme,Acme Elite Stainless Steel Scissors,Consumer,Office Supplies,Supplies,West,92404,San Bernardino,California,United States,0.0,8.6736,4,33.36,0.26,1,24.6864,6.1716,2.1684,0.0,33.36
US-2021-132101,2020-03-19,2020-03-25,Jesus Ocampo,Other,Wireless Extenders zBoost YX545 SOHO Signal Booster,Home Office,Technology,Phones,West,98105,Seattle,Washington,United States,0.2,39.6879,3,453.576,0.0875,1,413.8881,137.9627,13.2293,90.71520000000001,566.97
US-2021-143532,2020-03-19,2020-03-24,Dan Campbell,Adams,"Adams Telephone Message Books, 5 1/4” x 11”",Consumer,Office Supplies,Paper,South,33161,North Miami,Florida,United States,0.2,4.8924,3,14.496,0.3375,1,9.6036,3.2012,1.6308,2.8992000000000004,18.12
US-2021-149993,2020-03-19,2020-03-20,Guy Armstrong,Stockwell,Stockwell Push Pins,Consumer,Office Supplies,Fasteners,West,93534,Lancaster,California,United States,0.0,3.597,5,10.9,0.33,1,7.303000000000001,1.4606000000000001,0.7194,0.0,10.9
US-2021-163104,2020-03-19,2020-03-26,Mike Caudle,Xerox,Xerox 1974,Corporate,Office Supplies,Paper,West,90004,Los Angeles,California,United States,0.0,5.8604,2,11.96,0.49,1,6.099600000000001,3.0498000000000003,2.9302,0.0,11.96
US-2021-168088,2020-03-19,2020-03-22,Corinna Mitchell,Bush,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",Home Office,Furniture,Bookcases,Central,77041,Houston,Texas,United States,0.32,-67.6704,4,383.4656,-0.176470588,0,451.13599999999997,112.78399999999999,-16.9176,122.708992,563.9200000000001
US-2021-168088,2020-03-19,2020-03-22,Corinna Mitchell,Xerox,Xerox 1919,Home Office,Office Supplies,Paper,Central,77041,Houston,Texas,United States,0.2,23.7742,2,65.584,0.3625,1,41.8098,20.9049,11.8871,13.116800000000001,81.98
US-2021-106565,2020-03-20,2020-03-23,Bart Watters,Xerox,Xerox 205,Corporate,Office Supplies,Paper,Central,53209,Milwaukee,Wisconsin,United States,0.0,24.8832,8,51.84,0.48,1,26.956800000000005,3.3696000000000006,3.1104,0.0,51.84
US-2021-127607,2020-03-20,2020-03-26,Joe Kamberova,GBC,GBC Standard Plastic Binding Systems' Combs,Consumer,Office Supplies,Binders,Central,75007,Carrollton,Texas,United States,0.8,-4.396,2,2.512,-1.75,0,6.9079999999999995,3.4539999999999997,-2.198,2.0096000000000003,12.560000000000002
US-2021-127607,2020-03-20,2020-03-26,Joe Kamberova,Other,Staples,Consumer,Office Supplies,Fasteners,Central,75007,Carrollton,Texas,United States,0.2,6.1308,9,18.864,0.325,1,12.7332,1.4148,0.6812,3.7728,23.58
US-2021-159534,2020-03-20,2020-03-23,Dave Hallsten,Fellowes,Fellowes PB200 Plastic Comb Binding Machine,Corporate,Office Supplies,Binders,East,10035,New York City,New York,United States,0.2,353.5792,8,1087.936,0.325,1,734.3567999999999,91.79459999999999,44.1974,217.5872,1359.9199999999998
US-2021-159534,2020-03-20,2020-03-23,Dave Hallsten,Wilson Jones,Wilson Jones Century Plastic Molded Ring Binders,Corporate,Office Supplies,Binders,East,10035,New York City,New York,United States,0.2,16.8237,3,49.848,0.3375,1,33.0243,11.008099999999999,5.6079,9.9696,62.309999999999995
US-2021-159534,2020-03-20,2020-03-23,Dave Hallsten,Other,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",Corporate,Office Supplies,Envelopes,East,10035,New York City,New York,United States,0.0,11.995,1,23.99,0.5,1,11.995,11.995,11.995,0.0,23.99
US-2021-159534,2020-03-20,2020-03-23,Dave Hallsten,Tennsco,"Tennsco Lockers, Sand",Corporate,Office Supplies,Storage,East,10035,New York City,New York,United States,0.0,20.1408,4,83.92,0.24,1,63.7792,15.9448,5.0352,0.0,83.92
US-2021-159534,2020-03-20,2020-03-23,Dave Hallsten,Panasonic,Panasonic KX T7731-B Digital phone,Corporate,Technology,Phones,East,10035,New York City,New York,United States,0.0,53.9946,2,199.98,0.27,1,145.9854,72.9927,26.9973,0.0,199.98
US-2021-165813,2020-03-20,2020-03-22,Bryan Mills,Other,Portable Personal File Box,Consumer,Office Supplies,Storage,West,97301,Salem,Oregon,United States,0.2,2.5641,3,29.304,0.0875,1,26.7399,8.9133,0.8546999999999999,5.8608,36.629999999999995
US-2021-120621,2020-03-21,2020-03-26,Julia West,Honeywell,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,Consumer,Office Supplies,Appliances,South,28540,Jacksonville,North Carolina,United States,0.2,156.338,4,962.08,0.1625,1,805.7420000000001,201.43550000000002,39.0845,192.41600000000003,1202.6
US-2021-120621,2020-03-21,2020-03-26,Julia West,GBC,"GBC Laser Imprintable Binding System Covers, Desert Sand",Consumer,Office Supplies,Binders,South,28540,Jacksonville,North Carolina,United States,0.7,-9.8463,3,12.843,-0.766666667,0,22.6893,7.5630999999999995,-3.2821,8.9901,42.809999999999995
US-2021-120621,2020-03-21,2020-03-26,Julia West,Xerox,Xerox 1883,Consumer,Office Supplies,Paper,South,28540,Jacksonville,North Carolina,United States,0.2,96.0232,14,295.456,0.325,1,199.43280000000001,14.2452,6.8588000000000005,59.09120000000001,369.32
US-2021-117884,2020-03-22,2020-03-22,Debra Catini,Iris,"Iris 3-Drawer Stacking Bin, Black",Consumer,Office Supplies,Storage,South,33317,Plantation,Florida,United States,0.2,-33.8418,9,150.408,-0.225,0,184.2498,20.4722,-3.7601999999999998,30.081599999999998,188.00999999999996
US-2021-117884,2020-03-22,2020-03-22,Debra Catini,Logitech,Logitech G602 Wireless Gaming Mouse,Consumer,Technology,Accessories,South,33317,Plantation,Florida,United States,0.2,89.5888,7,447.944,0.2,1,358.3552,51.1936,12.7984,89.5888,559.93
US-2021-121552,2020-03-22,2020-03-27,Fred Wasserman,Newell,Newell 316,Corporate,Office Supplies,Art,South,35810,Huntsville,Alabama,United States,0.0,5.4768,4,19.56,0.28,1,14.083199999999998,3.5207999999999995,1.3692,0.0,19.56
US-2021-157812,2020-03-22,2020-03-26,Dean Braden,XtraLife,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Consumer,Office Supplies,Binders,Central,77041,Houston,Texas,United States,0.8,-21.168,9,14.112,-1.5,0,35.28,3.92,-2.352,11.2896,70.56000000000002
US-2021-157812,2020-03-22,2020-03-26,Dean Braden,Carina,Carina Double Wide Media Storage Towers in Natural & Black,Consumer,Office Supplies,Storage,Central,77041,Houston,Texas,United States,0.2,-25.9136,2,129.568,-0.2,0,155.48160000000001,77.74080000000001,-12.9568,25.913600000000002,161.96
US-2021-157812,2020-03-22,2020-03-26,Dean Braden,Verbatim,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",Consumer,Technology,Accessories,Central,77041,Houston,Texas,United States,0.2,5.2877,1,18.392,0.2875,1,13.104299999999999,13.104299999999999,5.2877,3.6784,22.99
US-2021-163279,2020-03-22,2020-03-26,Justin Deggeller,Tenex,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Corporate,Furniture,Furnishings,West,92037,San Diego,California,United States,0.0,15.6332,2,91.96,0.17,1,76.32679999999999,38.163399999999996,7.8166,0.0,91.96
US-2021-163279,2020-03-22,2020-03-26,Justin Deggeller,Easy-staple paper,Easy-staple paper,Corporate,Office Supplies,Paper,West,92037,San Diego,California,United States,0.0,48.5392,4,105.52,0.46,1,56.980799999999995,14.245199999999999,12.1348,0.0,105.52
US-2021-163279,2020-03-22,2020-03-26,Justin Deggeller,ClearOne,ClearOne CHATAttach 160 - speaker phone,Corporate,Technology,Phones,West,92037,San Diego,California,United States,0.2,185.997,3,1487.976,0.125,1,1301.979,433.993,61.999,297.59520000000003,1859.97
US-2021-163440,2020-03-22,2020-03-24,Ruben Dartt,Square,Square Credit Card Reader,Consumer,Technology,Phones,West,91360,Thousand Oaks,California,United States,0.2,1.1988,2,15.984,0.075,1,14.7852,7.3926,0.5994,3.1968,19.98
US-2021-107944,2020-03-23,2020-03-25,Alice McCarthy,TOPS,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",Corporate,Office Supplies,Paper,West,90008,Los Angeles,California,United States,0.0,92.5056,11,192.72,0.48,1,100.2144,9.1104,8.4096,0.0,192.72
